symbol,company,isin,exchange,sector
UNIPLY,UNIPLY INDUSTRIES LIMITED,INE950G01023,NSE,Unknown
DBCORP,D.B.CORP LTD,INE950I01011,NSE,Unknown
MONTECARLO,MONTE CARLO FASHIONS LTD.,INE950M01013,NSE,Unknown
KRYPTONQ,KRYPTON INDUSTRIES LTD.,INE951B01014,NSE,Unknown
UNIOFFICE,UNIVERSAL OFFICE AUTOMATION LT,INE951C01012,NSE,Unknown
ATULAUTO,ATUL AUTO LIMITED,INE951D01028,NSE,Unknown
VGUARD,V-GUARD IND LTD.,INE951I01027,NSE,Unknown
RRIL,RRIL LIMITED,INE951M01037,NSE,Unknown
SKIFL,Shree Krishna Infrastructure L,INE951Z01013,NSE,Unknown
HINDNATGLS,HIND NATL GLASS & IND LTD,INE952A01022,NSE,Unknown
MINAXI,MINAXI TEXTILES LTD.,INE952C01028,NSE,Unknown
BILPOWER,BILPOWER LIMITED,INE952D01018,NSE,Unknown
RAJTV,RAJ TV NETWORK LTD,INE952H01027,NSE,Unknown
FLOMIC,FLOMIC GLOBAL LOGISTICS LIMITE,INE952M01019,NSE,Unknown
CHRTEDCA,CHARTERED CAPITAL & INVESTMENT,INE953B01010,NSE,Unknown
DHANFAB,DHANLAXMI FABRICS LTD.,INE953D01016,NSE,Unknown
KSE,KSE LTD.,INE953E01014,NSE,Unknown
JSFB,JANA SMALL FIN BANK LTD,INE953L01027,NSE,Unknown
PSITINFRA,PS IT INFRASTRUCTURE & SERVICE,INE953M01033,NSE,Unknown
SANSERA,SANSERA ENGINEERING LTD,INE953O01021,NSE,Unknown
PNGJL,P N GADGIL JEWELLERS LTD,INE953R01016,NSE,Unknown
ESCORP,Escorp Asset Management Limite,INE953W01016,NSE,Unknown
FLEXFO,FLEX FOODS LTD.,INE954B01018,NSE,Unknown
MOHITIND,MOHIT INDUSTRIES LTD,INE954E01012,NSE,Unknown
GENUSPOWER,GENUS POWER INFRASTRU LTD,INE955D01029,NSE,Unknown
SEJAL,SEJAL GLASS LIMITED,INE955I01036,NSE,Unknown
SEJALLTD,SEJAL GLASS LIMITED,INE955I01044,NSE,Unknown
ARVINDFASN,ARVIND FASHIONS LIMITED,INE955V01021,NSE,Unknown
ARVINDF-RE,ARVIND FASHIONS RE,INE955V20013,NSE,Unknown
AFL-RE,ARVIND FASHIONS LTD-RE,INE955V20021,NSE,Unknown
DHAMPURE,DHAMPURE SPECIALITY SUGARS LTD,INE956B01013,NSE,Unknown
WABAG,VA TECH WABAG LTD,INE956G01038,NSE,Unknown
ARUNAHTEL,ARUNA HOTELS LTD.,INE957C01019,NSE,Unknown
BRIJLEAS,BRIJLAXMI LEASING & FINANCE LT,INE957E01031,NSE,Unknown
MISQUITA,Misquita Engineering Limited,INE957W01025,NSE,Unknown
EUREKAI,EUREKA INDUSTRIES LTD.,INE958A01011,NSE,Unknown
BRIDGESE,BRIDGE SECURITIES LTD.,INE958C01025,NSE,Unknown
META,STRING METAVERSE LIMITED,INE958L01026,NSE,Unknown
PRIVISCL,PRIVI SPECIALITY CHE LTD,INE959A01019,NSE,Unknown
GTTDATA,GTT DATA SOLUTIONS LIMITED,INE959B01017,NSE,Unknown
OAL,ORIENTAL AROMATICS LTD,INE959C01023,NSE,Unknown
SOVERDIA,SOVEREIGN DIAMONDS LTD.,INE959D01013,NSE,Unknown
SHILGRAVQ,SHILP GRAVURES LTD.,INE960A01017,NSE,Unknown
SPAR,SPARC ELECTREX LIMITED,INE960B01015,NSE,Unknown
SHIVAAGRO,SHIVA GLOBAL AGRO INDUSTRIES L,INE960E01019,NSE,Unknown
RAWEDGE,Raw Edge Industrial Solutions,INE960Z01014,NSE,Unknown
KAYPOWR,KAY POWER AND PAPER LTD.,INE961B01013,NSE,Unknown
UNIDT,UNITED DRILLING TOOLS LTD,INE961D01019,NSE,Unknown
RAINBOW,RAINBOW CHILDRENS MED LTD,INE961O01016,NSE,Unknown
MAHICKRA,MAHICKRA CHEMICAL LIMITED,INE961Y01015,NSE,Unknown
PRAGBOS,PRAG BOSIMI SYNTHETICS LTD.,INE962B01011,NSE,Unknown
EASTSILK,EASTERN SILK INDUSTRIES L,INE962C01035,NSE,Unknown
SCOOBEEDAY,SCOOBEE DAY GARMENTS (INDIA) L,INE962E01015,NSE,Unknown
VCU,VCU DATA MANAGEMENT LTD,INE962O01014,NSE,Unknown
IRCON,IRCON INTERNATIONAL LTD,INE962Y01021,NSE,Unknown
HIPOLIN,HIPOLIN LTD.,INE963A01011,NSE,Unknown
FAZE3Q,FAZE THREE LIMITED,INE963C01033,NSE,Unknown
ALCHEM,ALCHEMIST LTD,INE964B01033,NSE,Unknown
SEPC,SEPC LIMITED,INE964H01014,NSE,Unknown
SEPC-RE,SEPC LIMITED,INE964H20014,NSE,Unknown
SEPC-RE1,SEPC LIMITED,INE964H20022,NSE,Unknown
SEPC-RE2,SEPC LIMITED,INE964H20030,NSE,Unknown
SEPC-RE3,SEPC LTD,INE964H20055,NSE,Unknown
REGENCY,REGENCY FINCORP LIMITED,INE964R01013,NSE,Unknown
MKPL,M K PROTEINS LIMITED,INE964W01013,NSE,Unknown
MKPL,M K PROTEINS LIMITED,INE964W01021,NSE,Unknown
VISUINTL,VISU INTERNATIONAL LTD,INE965A01016,NSE,Unknown
MAFATLAFIN,MAFATLALFINANCE,INE965B01014,NSE,Unknown
HYBRIDFIN,HYBRID FINANCIAL SERVICE,INE965B01022,NSE,Unknown
INNOVTEC,INNOVATIVE TECH PACK LTD.,INE965C01038,NSE,Unknown
SITINET,SITI NETWORKS LIMITED,INE965H01011,NSE,Unknown
BMWVENTLTD,BMW VENTURES LIMITED,INE965W01036,NSE,Unknown
DOLATALGO,DOLAT ALGOTECH LIMITED,INE966A01022,NSE,Unknown
JAINCO,JAINCO PROJECTS (INDIA) LTD.,INE966C01010,NSE,Unknown
ZEEMEDIA,ZEE MEDIA CORPORATION LTD,INE966H01019,NSE,Unknown
HILIKS,HILIKS TECHNOLOGIES LIMITED,INE966Q01010,NSE,Unknown
SWARNSAR,SWARNSARITA JEWELS INDIA LIMIT,INE967A01012,NSE,Unknown
SGLRES,SGL RESOURCES LIMITED,INE967B01028,NSE,Unknown
KAMATHOTEL,KAMAT HOTELS (I) LTD,INE967C01018,NSE,Unknown
ZSARACOM,SARASWATI COMMERCIAL (INDIA) L,INE967G01019,NSE,Unknown
KIMS,KRISHNA INST OF MED SCI L,INE967H01025,NSE,Unknown
ARSHIYA,ARSHIYA LIMITED,INE968D01022,NSE,Unknown
PROVOGE,PROVOGUE (INDIA) LIMITED,INE968G01033,NSE,Unknown
RAGHUSYN,RAGHUVIR SYNTHETICS LTD.,INE969C01022,NSE,Unknown
INDBNK,IND BANK HOUSING LTD.,INE969D01012,NSE,Unknown
YAANENT,YAAN ENTERPRISES LIMITED,INE969E01010,NSE,Unknown
CONTNLCONS,CONTINENTALCONST-ROLLSETT,INE970B01014,NSE,Unknown
SKPMIL,SHREE KRISHNA PAPER MILLS & IN,INE970C01012,NSE,Unknown
LOYALTEX,LOYAL TEXTILE MILLS LTD,INE970D01010,NSE,Unknown
SPCENET,SPACENET ENTERS IND LTD,INE970N01027,NSE,Unknown
LEMONTREE,LEMON TREE HOTELS LTD,INE970X01018,NSE,Unknown
KONNDOR,KONNDOR INDUSTRIES LIMITED,INE971A01014,NSE,Unknown
KEMISTAR,KEMISTAR CORPORATION LIMITED,INE971L01029,NSE,Unknown
SIIL,SUPREME (INDIA) IMPEX LTD,INE971P01012,NSE,Unknown
KOTHARINDL,KOTHARI INDUSTRIAL CORPOR,INE972A01012,NSE,Unknown
KOTIC,KOTHARI INDUSTRIAL CORPORATION,INE972A01020,NSE,Unknown
BHASKAGR,BHASKAR AGROCHEMICALS LTD.,INE972C01018,NSE,Unknown
DHRUVCA,DHRUVA CAPITAL SERVICES LTD.,INE972E01014,NSE,Unknown
VAISHALI,VAISHALI PHARMA LIMITED,INE972X01014,NSE,Unknown
VAISHALI,VAISHALI PHARMA LIMITED,INE972X01022,NSE,Unknown
GOLDENTOBC,GOLDEN TOBACCO LIMITED,INE973A01010,NSE,Unknown
ISFL,ISF LIMITED,INE973B01026,NSE,Unknown
POOJA,Poojawestern Metaliks Limited,INE973X01012,NSE,Unknown
CHEVIOT,CHEVIOT COMPANY LIMITED,INE974B01016,NSE,Unknown
WINPRO,WINPRO INDUSTRIES LIMITED,INE974C01022,NSE,Unknown
SCL,Sunshine Capital Ltd.,INE974F01025,NSE,Unknown
MEGH,MEGHMANI ORGANICS LTD.,INE974H01013,NSE,Unknown
TIINDIA,TUBE INVEST OF INDIA LTD,INE974X01010,NSE,Unknown
PRITI,PRITI INTERNATIONAL LTD,INE974Z01015,NSE,Unknown
IL&FSTRANS,IL&FS TRANS NET LTD,INE975G01012,NSE,Unknown
DAPS,DAPS ADVERTISING LIMITED,INE975Z01012,NSE,Unknown
WSTCSTPAPR,WEST COAST PAPER MILLS,INE976A01021,NSE,Unknown
FOODSIN,FOODS & INNS LIMITED,INE976E01023,NSE,Unknown
RBLBANK,RBL BANK LIMITED,INE976G01028,NSE,Unknown
LEHAR,LEHAR FOOTWEARS LIMITED,INE976H01018,NSE,Unknown
AGIIL,AGI INFRA LIMITED,INE976R01025,NSE,Unknown
SAGARDEEP,SAGARDEEP ALLOYS LIMITED,INE976T01013,NSE,Unknown
FRONTCAP,FRONTIER CAPITAL LIMITED,INE977E01013,NSE,Unknown
DHANCOT,DHANLAXMI COTEX LTD.,INE977F01010,NSE,Unknown
PHOENIXTN,PHOENIX TOWNSHIP LTD,INE977M01024,NSE,Unknown
CKPPRODUCT,CKP PRODUCTS LIMITED,INE977V01017,NSE,Unknown
BCONCEPTS,BRAND CONCEPTS LIMITED,INE977Y01011,NSE,Unknown
HERITGFOOD,HERITAGE FOODS LTD,INE978A01027,NSE,Unknown
HERIT-RE,HERITAGE FOODS LTD,INE978A20019,NSE,Unknown
SPLIL,SPL INDUSTRIES LIMITED,INE978G01016,NSE,Unknown
SAREGAMA,SAREGAMA INDIA LIMITED,INE979A01025,NSE,Unknown
HAWKINCOOK,HAWKINSCOOKERS-ROLL SETT,INE979B01015,NSE,Unknown
KUSHIND,Kush Industries Limited,INE979D01011,NSE,Unknown
SHYAMCENT,SHYAM CENTURY FERROUS LTD,INE979R01011,NSE,Unknown
PRESSMN,PRESSMAN ADVERTISING LTD,INE980A01023,NSE,Unknown
UNIROYAL,UNIROYAL INDUSTRIES LTD.,INE980D01019,NSE,Unknown
JYOTICNC,JYOTI CNC AUTOMATION LTD,INE980O01024,NSE,Unknown
SOUTHWEST,SOUTH WEST PINNACLE LTD,INE980Y01015,NSE,Unknown
CMICABLES,CMI LIMITED,INE981B01011,NSE,Unknown
ADFFOODS,ADF FOODS LIMITED,INE982B01027,NSE,Unknown
TRITON,TRITON CORP.LTD.,INE982C01033,NSE,Unknown
HATHWAY,HATHWAY CABLE & DATACOM,INE982F01036,NSE,Unknown
PAYTM,ONE 97 COMMUNICATIONS LTD,INE982J01020,NSE,Unknown
JETFREIGHT,JET FREIGHT LOGISTICS LTD,INE982V01017,NSE,Unknown
JETFREIGHT,JET FREIGHT LOGISTICS LTD,INE982V01025,NSE,Unknown
JETFRE-RE,JET FREIGHT LOGISTICS LTD,INE982V20017,NSE,Unknown
LUDLOWJUT,LUDLOW JUTE & SPECIALITIES LTD,INE983C01015,NSE,Unknown
INTEGRAEN,INTEGRA ENGINEERING INDIA LTD.,INE984B01023,NSE,Unknown
AKARLAMIN,AKAR LAMINATORS LTD,INE984C01013,NSE,Unknown
VIVANZA,Vivanza Biosciences Limited,INE984E01035,NSE,Unknown
SINCLAIR,SINCLAIRS HOTELS LIMITED,INE985A01022,NSE,Unknown
GRETEX,GRETEX INDUSTRIES LTD.,INE985P01012,NSE,Unknown
TEAMLEASE,TEAMLEASE SERVICES LTD.,INE985S01024,NSE,Unknown
CREATIVE,CREATIVE NEWTECH LIMITED,INE985W01018,NSE,Unknown
BI,BILCARE LTD.,INE986A01012,NSE,Unknown
RADHEDE,RADHE DEVELOPERS (INDIA) LTD.,INE986B01044,NSE,Unknown
BGJL,Bhakti Gems And Jewellery Limi,INE986W01016,NSE,Unknown
MAKERSL,MAKERS LABORATORIES LTD.,INE987A01010,NSE,Unknown
NATCOPHARM,NATCO PHARMA LTD.,INE987B01026,NSE,Unknown
ASIL,AMIT SPINNING IND. LTD,INE988A01026,NSE,Unknown
DHARSUGAR,DHARANISUGARS &CHEMICALS,INE988C01014,NSE,Unknown
RISHILASE,RISHI LASER LTD.,INE988D01012,NSE,Unknown
JMTAUTOLTD,JMT AUTO LIMITED,INE988E01036,NSE,Unknown
EQUITAS,EQUITAS HOLDINGS LIMITED,INE988K01017,NSE,Unknown
PARKHOTELS,PARKHOTELS,INE988S01028,NSE,Unknown
SANGHVIMOV,SANGHVI MOVERS LTD,INE989A01032,NSE,Unknown
DIAPOWER,DIAMOND POWER INFRA LTD,INE989C01012,NSE,Unknown
DIACABS,DIAMOND POWER INFRA LTD,INE989C01038,NSE,Unknown
RISHITECH,RISHI TECHTEX LTD.,INE989D01010,NSE,Unknown
AMPVOLTS,AMPVOLTS LIMITED,INE989J01017,NSE,Unknown
ONTIC,Ontic Finserve Limited,INE989S01042,NSE,Unknown
AMFORGEIND,AMFORGE INDS LTD DEPO,INE991A01012,NSE,Unknown
AMFORG,AMFORGE INDUSTRIES LTD.,INE991A01020,NSE,Unknown
KFBL,KOTHARI FERMENTATION & BIOCHEM,INE991B01010,NSE,Unknown
FORTISFIN,FORTIS FIN SERV LTD,INE991C01018,NSE,Unknown
ASPINWALL,ASPINWALL & CO LTD,INE991I01015,NSE,Unknown
LAKSHMIEFL,LAKSHMI ENG. & FOODS LTD,INE992B01026,NSE,Unknown
STARTECK,STARTECK FINANCE LIMITED,INE992I01013,NSE,Unknown
MANALUMN,MAN INDUSTRIES(I)LTD DEPO,INE993A01018,NSE,Unknown
MANALUMN,MAN INDUSTRIES (I) LTD,INE993A01026,NSE,Unknown
ENBETRD,Enbee Trade &amp; Finance Ltd,INE993I01029,NSE,Unknown
BIBCL,BHARAT IMMUNOLOGICALS & BIOLOG,INE994B01014,NSE,Unknown
AEONXDIGI,Aeonx Digital Technology Limit,INE994D01010,NSE,Unknown
3BBLACKBIO,3B BlackBio Dx Limited,INE994E01018,NSE,Unknown
CRYSTAL,CRYSTAL BUSINESS SYSTEM LIMITE,INE994R01028,NSE,Unknown
PROLIFE,PROLIFE INDUSTRIES LTD,INE994V01012,NSE,Unknown
GRAVITY,GRAVITY (INDIA) LTD.,INE995A01013,NSE,Unknown
CHEMBOND,CHEMBOND MATERIALTECH LTD,INE995D01025,NSE,Unknown
NIVABUPA,NIVA BUPA HEALTH INS CO L,INE995S01015,NSE,Unknown
GBFL,Goenka Business & Finance Limi,INE997C01015,NSE,Unknown
NEWINFRA,NEWTIME INFRASTRUCTURE LIMITED,INE997D01021,NSE,Unknown
SHRIKRISH,SHRI KRISHNA DEVCON LTD.,INE997I01012,NSE,Unknown
MITTAL,MITTAL LIFE STYLE LIMITED,INE997Y01019,NSE,Unknown
MITTAL,MITTAL LIFE STYLE LIMITED,INE997Y01027,NSE,Unknown
MITTAL-RE,MITTAL LIFE STYLE LIMITED,INE997Y20019,NSE,Unknown
MITTAL-RE1,MITTAL LIFE STYLE LTD,INE997Y20027,NSE,Unknown
JAYBHCR,JAYABHARAT CREDIT LTD.,INE998D01011,NSE,Unknown
ORIENTALTL,ORIENTAL TRIMEX LTD,INE998H01012,NSE,Unknown
ORIENT-RE,ORIENTAL TRIMEX LIMITED,INE998H20012,NSE,Unknown
MHRIL,MAHINDRA HOLIDAYS LTD,INE998I01010,NSE,Unknown
PCCL,PETRO CARBON AND CHEMI L,INE998U01015,NSE,Unknown
KSB,KSB LIMITED,INE999A01023,NSE,Unknown
SANGHIIND,SANGHI INDUSTRIES ROLLSET,INE999B01013,NSE,Unknown
GREENPOWER,ORIENT GREEN POWER CO LTD,INE999K01014,NSE,Unknown
GREEN-RE,ORIENT GREEN POWER CO LTD,INE999K20014,NSE,Unknown
GREEN-RE1,ORIENT GREEN POWER CO LTD,INE999K20022,NSE,Unknown
QNIFTY,QUANTUM NIFTY 50 ETF,INF082J01028,NSE,Unknown
QGOLDHALF,QUANTUM GOLD FUND,INF082J01408,NSE,Unknown
BANKBETF,BFAM - BANKBETF,INF0QA701714,NSE,Unknown
NIFTYBETF,BFAM - NIFTYBETF,INF0QA701722,NSE,Unknown
LIQUIDBETF,BFAM - LIQUIDBETF,INF0QA701854,NSE,Unknown
LIQUIDCASE,ZERODHAAMC - LIQUIDCASE,INF0R8F01034,NSE,Unknown
GOLDCASE,ZERODHAAMC - GOLDCASE,INF0R8F01042,NSE,Unknown
MID150CASE,ZERODHAAMC - MID150CASE,INF0R8F01059,NSE,Unknown
TOP100CASE,ZERODHAAMC - TOP100CASE,INF0R8F01067,NSE,Unknown
SILVERCASE,ZERODHAAMC - SILVERCASE,INF0R8F01091,NSE,Unknown
LTGILTCASE,ZERODHAAMC - LTGILTCASE,INF0R8F01133,NSE,Unknown
SML100CASE,ZERODHAAMC - SML100CASE,INF0R8F01141,NSE,Unknown
NIFTYIETF,ICICI PRUD NIFTY ETF,INF109K012R6,NSE,Unknown
CASHIETF,ICICIPRAMC - CASHIETF,INF109K1A021,NSE,Unknown
EVIETF,ICICIPRAMC - EVIETF,INF109K1A153,NSE,Unknown
TOP15IETF,ICICIPRAMC - TOP15IETF,INF109K1A344,NSE,Unknown
ICICIB22,ICICIPRAMC - BHARATIWIN,INF109KB15Y7,NSE,Unknown
PSUBNKIETF,ICICIPRAMC - PSUBANKICI,INF109KC10S8,NSE,Unknown
AUTOIETF,ICICIPRAMC - ICICIAUTO,INF109KC10V2,NSE,Unknown
MIDSELIETF,ICICI PRUD MIDCAP SEL ETF,INF109KC10W0,NSE,Unknown
NV20IETF,ICICI PRUDENTIAL NV20 ETF,INF109KC11V0,NSE,Unknown
MIDCAPIETF,ICICIPRAMC - ICICIM150,INF109KC11W8,NSE,Unknown
GSEC5IETF,ICICIPRAMC - ICICI5GSEC,INF109KC14A8,NSE,Unknown
BANKIETF,ICICIPRAMC - IPRU5008,INF109KC15I8,NSE,Unknown
INFRAIETF,ICICIPRAMC - ICICIINFRA,INF109KC16E5,NSE,Unknown
ITIETF,ICICIPRAMC - ICICITECH,INF109KC16I6,NSE,Unknown
NIF100IETF,ICICI PRUD NIFTY 100 ETF,INF109KC16V9,NSE,Unknown
VAL30IETF,ICICIPRAMC - VAL30IETF,INF109KC16X5,NSE,Unknown
MOM30IETF,ICICIPRAMC - ICICIMOM30,INF109KC17C7,NSE,Unknown
FINIETF,ICICIPRAMC-ICICIFIN,INF109KC17L8,NSE,Unknown
ALPL30IETF,ICICIPRAMC - ICICIALPLV,INF109KC17V7,NSE,Unknown
GSEC10IETF,ICICIPRAMC - ICICI10GS,INF109KC18O0,NSE,Unknown
PVTBANIETF,ICICIPRAMC - ICICIBANKP,INF109KC18U7,NSE,Unknown
QUAL30IETF,ICICIPRAMC - ICICIQTY30,INF109KC18V5,NSE,Unknown
OILIETF,ICICIPRAMC - OILIETF,INF109KC18W3,NSE,Unknown
COMMOIETF,ICICIPRAMC - ICICICOMMO,INF109KC19O8,NSE,Unknown
LOWVOLIETF,ICICI PR NIF LW VL 30 ETF,INF109KC19U5,NSE,Unknown
FMCGIETF,ICICIPRAMC - ICICIFMCG,INF109KC19V3,NSE,Unknown
METALIETF,ICICIPRAMC - METALIETF,INF109KC19W1,NSE,Unknown
LIQUIDIETF,ICICIPRAMC - ICICILIQ,INF109KC1KT9,NSE,Unknown
NEXT50IETF,ICICIPRAMC - ICICINXT50,INF109KC1NS5,NSE,Unknown
GOLDIETF,ICICI PRUDENTIAL GOLD ETF,INF109KC1NT3,NSE,Unknown
HEALTHIETF,ICICIPRAMC - ICICIPHARM,INF109KC1Q72,NSE,Unknown
CONSUMIETF,ICICIPRAMC - ICICICONSU,INF109KC1V42,NSE,Unknown
BSE500IETF,ICICIPRAMC - ICICI500,INF109KC1V59,NSE,Unknown
SILVERIETF,ICICIPRAMC - ICICISILVE,INF109KC1Y56,NSE,Unknown
NIFTY1,KOTAK NIFTY ETF,INF174K014P6,NSE,Unknown
BANKNIFTY1,KOTAKMAMC-KOTAKBKETF,INF174K01F59,NSE,Unknown
NV20,KOTAKMAMC - KTKNV20ETF,INF174K01Z71,NSE,Unknown
IT,KOTAKMAMC - KOTAKIT,INF174KA1GC5,NSE,Unknown
GOLD1,KOTAK GOLD ETF,INF174KA1HJ8,NSE,Unknown
ALPHA,KOTAKMAMC - KOTAKALPHA,INF174KA1IA5,NSE,Unknown
MIDCAP,KOTAKMAMC - KOTAKMID50,INF174KA1IB3,NSE,Unknown
LOWVOL1,KOTAKMAMC - KOTAKLOVOL,INF174KA1IY5,NSE,Unknown
SENSEX1,KOTAK MAHINDRA MUTUAL FUND,INF174KA1JD7,NSE,Unknown
CONS,KOTAKMAMC - KOTAKCONS,INF174KA1JE5,NSE,Unknown
MNC,KOTAKMAMC - KOTAKMNC,INF174KA1JF2,NSE,Unknown
SILVER1,KOTAKMAMC - KOTAKSILVE,INF174KA1KU9,NSE,Unknown
LIQUID1,KOTAKMAMC - KOTAKLIQ,INF174KA1LV5,NSE,Unknown
NIFTY100EW,KOTAKMAMC - NIFTY100EW,INF174KA1UW4,NSE,Unknown
MSCIINDIA,KOTAKMAMC - MSCIINDIA,INF174KA1VD2,NSE,Unknown
MID150,KOTAKMAMC - MID150,INF174KA1VW2,NSE,Unknown
QUALITY30,KOTAKMAMC - QUALITY30,INF174KA1WT6,NSE,Unknown
HDFCNIFTY,HDFCAMC - HDFCNIFTY,INF179KC1965,NSE,Unknown
HDFCGOLD,HDFC GOLD ETF,INF179KC1981,NSE,Unknown
HDFCSILVER,HDFCAMC - HDFCSILVER,INF179KC1DI2,NSE,Unknown
HDFCGROWTH,HDFCAMC - HDFCGROWTH,INF179KC1DJ0,NSE,Unknown
HDFCVALUE,HDFCAMC - HDFCVALUE,INF179KC1DK8,NSE,Unknown
HDFCQUAL,HDFCAMC - HDFCQUAL,INF179KC1DL6,NSE,Unknown
HDFCBSE500,HDFCAMC - HDFCBSE500,INF179KC1EZ4,NSE,Unknown
HDFCSML250,HDFCAMC - HDFCSML250,INF179KC1FB2,NSE,Unknown
HDFCNIF100,HDFCAMC - HDFCNIF100,INF179KC1HR4,NSE,Unknown
HDFCNEXT50,HDFCAMC - HDFCNEXT50,INF179KC1HS2,NSE,Unknown
HDFCMID150,HDFCAMC - HDFCMID150,INF179KC1HT0,NSE,Unknown
HDFCLOWVOL,HDFCAMC - HDFCLOWVOL,INF179KC1HU8,NSE,Unknown
HDFCMOMENT,HDFCAMC - HDFCMOMENT,INF179KC1HV6,NSE,Unknown
HDFCPSUBK,HDFCAMC HDFCPSUBK,INF179KC1HW4,NSE,Unknown
HDFCSENSEX,HDFCAMC - HDFCSENSEX,INF179KC1HX2,NSE,Unknown
HDFCNIFBAN,HDFCAMC - HDFCNIFBAN,INF179KC1HY0,NSE,Unknown
HDFCPVTBAN,HDFCAMC - HDFCPVTBAN,INF179KC1HZ7,NSE,Unknown
HDFCNIFIT,HDFCAMC - HDFCNIFIT,INF179KC1IA8,NSE,Unknown
HDFCLIQUID,HDFCAMC - HDFCLIQUID,INF179KC1JG3,NSE,Unknown
UTIUS64-RI,UTI-US64(REINVESTMENT),INF189A01020,NSE,Unknown
IDFNIFTYET,BANDHANAMC - IDFNIFTYET,INF194KA1U07,NSE,Unknown
AONETOTAL,AONEAMC - AONETOTAL,INF1J2R01015,NSE,Unknown
AONELIQUID,AONEAMC - AONELIQUID,INF1J2R01056,NSE,Unknown
AONENIFTY,AONEAMC - AONENIFTY,INF1J2R01064,NSE,Unknown
AONEGOLD,AONEAMC - AONEGOLD,INF1J2R01114,NSE,Unknown
SBISENSEX,SBI MUTUAL FUND - SBI ETF SENS,INF200K01VT2,NSE,Unknown
LIQUIDSBI,SBIAMC - LIQUIDSBI,INF200KA13Z8,NSE,Unknown
SETFBSE100,SBI Mutual Fund,INF200KA1572,NSE,Unknown
SETFNIFBK,SBI-ETF NIFTY BANK,INF200KA1580,NSE,Unknown
SETFNN50,SBI-ETF NIFTY NEXT 50,INF200KA1598,NSE,Unknown
SETFGOLD,SBI-ETF GOLD,INF200KA16D8,NSE,Unknown
SETFNIF50,SBI-ETF NIFTY 50,INF200KA1FS1,NSE,Unknown
SETF10GILT,SBIAMC - SETF10GILT,INF200KA1JT1,NSE,Unknown
SBIETFIT,SBIAMC - SBIETFIT,INF200KA1S14,NSE,Unknown
SBIETFPB,SBIAMC - SBIETFPB,INF200KA1S22,NSE,Unknown
SETFSN50,SBI Mutual Fund,INF200KA1VQ2,NSE,Unknown
SBIETFQLTY,SBIAMC - SBIETFQLTY,INF200KA1WX6,NSE,Unknown
SBIETFCON,SBIAMC - SBIETFCON,INF200KA1X17,NSE,Unknown
SBISILVER,SBIAMC - SBISILVER,INF200KB1217,NSE,Unknown
SBINEQWETF,SBIAMC - SBINEQWETF,INF200KB1282,NSE,Unknown
SBIBPB,SBIAMC - SBIBPB,INF200KB1712,NSE,Unknown
SBILIQETF,SBIAMC - SBILIQETF,INF200KB1969,NSE,Unknown
NIF100BEES,NIP IND ETF NIFTY 100,INF204K014N5,NSE,Unknown
CONSUMBEES,NIP IND ETF CONSUMPTION,INF204KA1LD7,NSE,Unknown
DIVOPPBEES,NIP IND ETF DIV OPP,INF204KA1MS3,NSE,Unknown
SENSEXBEES,NIPPON INDIA ETF SENSEX,INF204KA1UN7,NSE,Unknown
07AGG,Nippon India Mutual Fund,INF204KB10R1,NSE,Unknown
11GPG,Nippon India Mutual Fund,INF204KB10U5,NSE,Unknown
08MPD,Nippon India Mutual Fund,INF204KB11T5,NSE,Unknown
11QPD,Nippon India Mutual Fund,INF204KB11U3,NSE,Unknown
11QPR,Nippon India Mutual Fund,INF204KB12U1,NSE,Unknown
11AGG,Nippon India Mutual Fund,INF204KB13T1,NSE,Unknown
11DPD,Nippon India Mutual Fund,INF204KB13U9,NSE,Unknown
NIFTYBEES,NIP IND ETF NIFTY BEES,INF204KB14I2,NSE,Unknown
09AGG,Nippon India Mutual Fund,INF204KB14O0,NSE,Unknown
11AQD,Nippon India Mutual Fund,INF204KB14T9,NSE,Unknown
11DPR,Nippon India Mutual Fund,INF204KB14U7,NSE,Unknown
SNXT50BEES,NIPPON INDIA ETF SENSEX NEXT 5,INF204KB15D0,NSE,Unknown
BANKBEES,NIP IND ETF BANK BEES,INF204KB15I9,NSE,Unknown
11MPD,Nippon India Mutual Fund,INF204KB15U4,NSE,Unknown
ITBEES,NIP IND ETF IT,INF204KB15V2,NSE,Unknown
PSUBNKBEES,NIP IND ETF PSU BANK BEES,INF204KB16I7,NSE,Unknown
07GPG,Nippon India Mutual Fund,INF204KB16R8,NSE,Unknown
08GPG,Nippon India Mutual Fund,INF204KB16S6,NSE,Unknown
11MPR,Nippon India Mutual Fund,INF204KB16U2,NSE,Unknown
GOLDBEES,NIP IND ETF GOLD BEES,INF204KB17I5,NSE,Unknown
10ARD,Nippon India Mutual Fund,INF204KB17P0,NSE,Unknown
LTGILTBEES,NIP IND ETF LONGTERM GILT,INF204KB1882,NSE,Unknown
NV20BEES,NIP IND ETF ETF NV20,INF204KB18I3,NSE,Unknown
08AGG,Nippon India Mutual Fund,INF204KB18R4,NSE,Unknown
11AMD,Nippon India Mutual Fund,INF204KB18T0,NSE,Unknown
SDL24BEES,NIPPON INDIA- NIMFXX,INF204KB18W4,NSE,Unknown
HNGSNGBEES,NIP IND ETF HANGSENG BEES,INF204KB19I1,NSE,Unknown
09GPG,Nippon India Mutual Fund,INF204KB19O9,NSE,Unknown
